person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
23,0.6714818216156446,RENT,7.0,MEDICAL,F,4.023733812118584,2.996945459775745,1,1.4017076806826212,N,4
23,1.1827941301927618,RENT,8.0,DEBTCONSOLIDATION,D,4.023733812118584,2.348144596475782,1,1.3079751890732219,N,4
24,-1.3188152305512366,MORTGAGE,8.0,EDUCATION,B,-1.2402936663618518,-0.007002537303081134,1,-0.09801218506776727,N,2
25,2.3944346718446985,RENT,2.0,VENTURE,A,4.023733812118584,-1.1424040480780153,0,0.46438276458862837,N,4
25,1.7702562109937006,RENT,9.0,PERSONAL,E,3.9920704889397545,1.8680319576338098,0,0.7455802394168262,Y,2
22,0.007869968590883918,RENT,4.0,EDUCATION,D,3.8654171962244357,2.1307963072702942,1,3.276357512870607,N,4
24,-1.3144092649452295,OWN,0.0,PERSONAL,A,-1.279872820335389,-1.2072841344080116,0,-0.2854771682865657,N,3
22,0.3750337690914708,RENT,3.0,PERSONAL,D,3.8575013654297283,1.1446189950543517,1,2.339032596776614,Y,4
24,0.07508542166919135,RENT,8.0,HOMEIMPROVEMENT,C,3.7071005803302874,0.5412341921853869,1,2.9951600380424086,N,3
21,-1.3139197132112288,MORTGAGE,3.0,VENTURE,E,-0.7930492264608825,2.1827003763342914,1,2.339032596776614,Y,3
23,-1.3139197132112288,OWN,0.0,PERSONAL,A,-1.2957044819248038,-0.5487512581585496,0,-0.37920965989596506,N,3
24,0.007869968590883918,RENT,6.0,HOMEIMPROVEMENT,B,3.6279422723832133,-0.3314029689530623,1,3.088892529651808,N,3
21,-1.3043979319849135,OTHER,5.0,EDUCATION,C,-0.8840812806000179,0.593138261249384,1,1.6829051555108188,Y,2
21,-1.3011913681272085,OWN,5.0,MEDICAL,B,-1.2007145123883147,0.0351695188114161,1,-0.004279693458367904,N,3
25,1.3541372370930358,RENT,2.0,VENTURE,A,3.548783964436139,-1.4246324236134988,0,0.933045222635625,N,2
26,0.7421975695920576,RENT,7.0,HOMEIMPROVEMENT,C,3.398383179336698,1.0245908353438589,1,1.4954401722920205,Y,3
25,5.9069683633003125,RENT,2.0,DEBTCONSOLIDATION,C,2.3218301912564883,0.9207826972158649,0,-0.8478721179429615,N,3
26,5.760102843100078,MORTGAGE,10.0,MEDICAL,C,-0.2824781402022537,0.8039985418218718,0,-1.3165345759899578,N,4
21,-1.2894421265111897,OWN,5.0,EDUCATION,A,-1.1215562044412406,-1.1359160394450158,1,0.37065027297922903,N,4
22,-0.4082490053097812,RENT,1.0,EDUCATION,E,3.2321507326478423,2.3935606569067795,1,4.307414920573999,N,2
24,-0.016607618109155207,RENT,8.0,DEBTCONSOLIDATION,D,3.2321507326478423,1.1446189950543517,1,2.80769505482361,Y,3
25,0.2526458355912752,RENT,4.0,HOMEIMPROVEMENT,D,3.2321507326478423,1.906960009431808,1,2.1515676135578157,Y,4
23,0.1669742821411382,RENT,3.0,DEBTCONSOLIDATION,D,3.2321507326478423,3.529510580814457e-05,1,2.339032596776614,N,4
26,-0.0643389121742315,RENT,6.0,MEDICAL,E,3.2321507326478423,2.2638004842467865,1,2.2453001051672143,N,2
24,-1.2894421265111897,OWN,4.0,VENTURE,B,-1.1215562044412406,0.5444781965018867,1,0.37065027297922903,N,3
26,5.760102843100078,MORTGAGE,10.0,VENTURE,A,1.6489845737063575,-1.0158878797345228,0,-0.9416046095523607,N,4
23,5.760102843100078,OWN,1.0,EDUCATION,F,2.3218301912564883,2.7244490971897606,0,-0.8478721179429615,Y,2
26,5.760102843100078,OWN,9.0,HOMEIMPROVEMENT,B,0.0658184147648729,-0.20488680060956946,0,-1.3165345759899578,N,4
26,5.760102843100078,MORTGAGE,0.0,EDUCATION,D,2.4405676531770997,1.4008953360578371,0,-0.8478721179429615,N,3
25,5.760102843100078,MORTGAGE,9.0,HOMEIMPROVEMENT,E,1.3323513419180606,1.7642238195058157,0,-1.03533710116176,N,3
26,0.39192330391449776,RENT,8.0,PERSONAL,A,3.2321507326478423,-1.1424040480780153,1,1.8703701387296174,N,3
22,0.03969083130093478,RENT,4.0,MEDICAL,B,3.2321507326478423,0.5444781965018867,1,1.9641026303390168,N,3
26,0.596017421819424,RENT,0.0,DEBTCONSOLIDATION,A,3.2321507326478423,-1.4246324236134988,1,1.5891726639014199,N,3
24,0.3260785956913925,RENT,4.0,DEBTCONSOLIDATION,D,3.2321507326478423,3.529510580814457e-05,1,1.9641026303390168,Y,4
23,0.3260785956913925,RENT,7.0,DEBTCONSOLIDATION,F,3.2321507326478423,2.4681727561862754,1,1.9641026303390168,Y,3
23,0.6688627198387405,RENT,6.0,PERSONAL,C,3.2321507326478423,1.368455292892839,1,1.4954401722920205,Y,3
23,0.7911527429921359,RENT,7.0,VENTURE,B,3.2321507326478423,-0.11729868406407469,1,1.3079751890732219,N,2
25,1.3541372370930358,RENT,9.0,EDUCATION,A,3.2321507326478423,-1.0093998711015228,0,0.7455802394168262,N,4
26,5.270551109099295,RENT,4.0,PERSONAL,C,0.0658184147648729,1.6052676079973256,0,-1.2228020843805585,Y,3
26,5.199664018015982,RENT,0.0,VENTURE,B,1.6489845737063575,0.15195367420540973,0,-0.9416046095523607,N,3
23,5.197118348999178,OWN,3.0,PERSONAL,A,4.023733812118584,3.529510580814457e-05,0,-0.37920965989596506,N,4
25,1.5499579306933486,RENT,9.0,PERSONAL,A,3.2321507326478423,-1.2072841344080116,0,0.5581152561980277,N,4
24,-1.2894421265111897,OWN,2.0,VENTURE,E,-1.2402936663618518,3.529510580814457e-05,0,-0.19174467667716663,Y,3
21,1.6233906907934659,RENT,0.0,VENTURE,A,3.2321507326478423,-1.629004695552987,0,0.5581152561980277,N,4
22,5.1481631755991,OWN,6.0,VENTURE,B,0.3824516465531698,0.18439371737040772,0,-1.2228020843805585,N,2
26,4.85443213519863,MORTGAGE,0.0,EDUCATION,B,0.0658184147648729,3.529510580814457e-05,1,-1.2228020843805585,N,4
25,3.8471794424920205,MORTGAGE,9.0,MEDICAL,D,2.4405676531770997,1.52092349576833,1,-0.6604071347241629,N,2
22,0.13025790209107954,RENT,6.0,EDUCATION,D,3.0896657783431083,1.6149996209468247,1,2.339032596776614,N,3
22,-1.2894421265111897,MORTGAGE,7.0,EDUCATION,D,-1.279872820335389,1.2419391245493463,0,-0.37920965989596506,Y,3
26,4.780999375098513,OWN,10.0,HOMEIMPROVEMENT,B,2.9155175008595453,-0.007002537303081134,0,-0.5666746431147637,N,3
25,4.756521788398474,MORTGAGE,9.0,HOMEIMPROVEMENT,D,1.6489845737063575,1.1056909432563542,0,-0.8478721179429615,Y,2
24,4.6586114415983175,MORTGAGE,9.0,EDUCATION,A,0.0024917684072135243,-1.3046042639030058,0,-1.2228020843805585,N,2
25,4.5362235080981215,RENT,2.0,MEDICAL,C,2.4405676531770997,0.8039985418218718,0,-0.6604071347241629,N,4
25,-1.2894421265111897,OWN,0.0,MEDICAL,C,-1.0423978964941663,3.529510580814457e-05,1,0.7455802394168262,N,3
22,-0.18917460434443104,RENT,6.0,MEDICAL,A,2.9155175008595453,3.529510580814457e-05,1,2.9951600380424086,N,2
21,-1.2894421265111897,OWN,6.0,EDUCATION,C,-1.0423978964941663,0.8429265936198693,1,0.7455802394168262,Y,3
23,0.007869968590883918,RENT,2.0,EDUCATION,A,2.9155175008595453,-1.0093998711015228,1,2.432765088386013,N,2
26,0.4974217025916664,RENT,2.0,VENTURE,A,2.9155175008595453,-1.1424040480780153,1,1.4954401722920205,N,3
26,-1.2894421265111897,OWN,2.0,EDUCATION,A,-0.5516163872223061,-1.1359160394450158,1,3.1826250212612073,N,3
22,0.5708544626917837,RENT,6.0,VENTURE,B,2.9155175008595453,-0.35735500348506083,1,1.4017076806826212,N,3
21,-1.2894421265111897,OWN,0.0,PERSONAL,C,-0.8524179574211882,0.8007545375053721,1,1.6829051555108188,Y,4
22,-1.2894421265111897,OWN,6.0,DEBTCONSOLIDATION,A,-0.7653438186794065,-1.255944199155509,1,2.1515676135578157,N,2
24,0.4485644395383883,RENT,0.0,VENTURE,D,2.9155175008595453,1.6149996209468247,1,1.5891726639014199,Y,4
24,4.5362235080981215,RENT,2.0,EDUCATION,C,1.3323513419180606,0.6385543216803815,0,-0.9416046095523607,Y,3
25,0.8645855030922532,RENT,5.0,DEBTCONSOLIDATION,B,2.9155175008595453,0.5444781965018867,0,1.0267777142450243,N,3
26,1.1093613700926446,RENT,10.0,EDUCATION,A,2.9155175008595453,-0.6849994394515417,0,0.7455802394168262,N,2
26,-1.2894421265111897,OWN,0.0,DEBTCONSOLIDATION,A,-1.089892881262411,3.529510580814457e-05,1,0.5581152561980277,N,4
22,1.0604061966925662,RENT,6.0,EDUCATION,B,2.9155175008595453,3.529510580814457e-05,1,0.8393127310262255,N,4
23,2.117837942134256,RENT,7.0,DEBTCONSOLIDATION,B,2.9155175008595453,0.03192551449491635,0,0.18318528976043055,N,2
24,0.10578031539104041,RENT,2.0,HOMEIMPROVEMENT,A,2.852190854501886,3.529510580814457e-05,1,2.1515676135578157,N,2
21,-1.2894421265111897,MORTGAGE,5.0,DEBTCONSOLIDATION,E,-1.0028187425206292,1.5144354871353305,1,0.933045222635625,Y,3
22,0.13025790209107954,RENT,4.0,EDUCATION,C,2.8363591929124707,0.66450635621238,1,2.057835121948416,Y,3
22,4.29144764109773,OWN,6.0,PERSONAL,B,2.4405676531770997,3.529510580814457e-05,0,-0.6604071347241629,N,2
26,0.20858617953120473,RENT,5.0,VENTURE,D,2.765116715760104,1.4949714612363314,1,1.8703701387296174,Y,2
24,0.44846652919158814,RENT,5.0,PERSONAL,C,2.7572008849653966,0.8039985418218718,1,1.4954401722920205,Y,2
24,0.21345721928451253,RENT,0.0,VENTURE,D,2.7572008849653966,3.529510580814457e-05,1,1.8703701387296174,N,3
23,-0.05332399815921389,RENT,7.0,MEDICAL,B,2.5988842690712484,0.22656577348490553,1,2.339032596776614,N,2
23,1.3541372370930358,RENT,1.0,EDUCATION,B,2.535557622713589,0.5444781965018867,0,0.37065027297922903,N,3
24,-1.2806301952991757,OWN,2.0,MEDICAL,C,-1.2640411587459741,0.8299505763538704,0,-0.37920965989596506,N,3
22,-0.1145179649093117,RENT,0.0,VENTURE,B,2.51576804572682,-0.007002537303081134,1,2.339032596776614,N,3
25,4.144582120897495,MORTGAGE,3.0,MEDICAL,C,1.6489845737063575,1.057030878508857,0,-0.7541396263335622,Y,4
24,4.144582120897495,OWN,8.0,HOMEIMPROVEMENT,B,1.6489845737063575,-0.6914874480845412,0,-0.7541396263335622,N,4
26,4.144582120897495,MORTGAGE,10.0,HOMEIMPROVEMENT,B,1.902291159136995,0.3790339763603963,0,-0.7541396263335622,N,3
25,3.826471404143787,MORTGAGE,6.0,DEBTCONSOLIDATION,D,0.366619984963755,1.1056909432563542,1,-1.1290695927711594,Y,3
26,4.107865740847437,MORTGAGE,0.0,MEDICAL,C,2.4405676531770997,1.0245908353438589,0,-0.5666746431147637,Y,2
25,4.046671774097339,MORTGAGE,5.0,MEDICAL,C,4.023733812118584,0.9661987576468625,0,-0.19174467667716663,N,4
23,0.44846652919158814,RENT,7.0,EDUCATION,B,2.4880626379453443,-0.007002537303081134,1,1.2142426974638225,N,3
22,-1.2747555744911663,MORTGAGE,4.0,PERSONAL,A,-1.2007145123883147,-1.8139129415934765,1,-0.09801218506776727,N,4
25,-1.2747555744911663,OWN,3.0,PERSONAL,C,-1.2402936663618518,0.8429265936198693,0,-0.2854771682865657,N,3
21,-0.5428757321599964,RENT,3.0,EDUCATION,C,2.4405676531770997,0.5574542137678862,1,3.932484954136401,Y,3
24,-0.579592112210055,RENT,2.0,HOMEIMPROVEMENT,D,2.4405676531770997,3.529510580814457e-05,1,4.1199499373552,N,3
25,-1.2694684157639577,OWN,0.0,DEBTCONSOLIDATION,C,-1.0423978964941663,0.6028702741988832,1,0.5581152561980277,Y,4
24,-1.265943643279152,MORTGAGE,1.0,HOMEIMPROVEMENT,B,-0.9394920961629698,-0.35735500348506083,1,1.0267777142450243,N,3
26,3.9487614272971827,MORTGAGE,4.0,HOMEIMPROVEMENT,B,1.6489845737063575,0.15519767852190947,0,-0.7541396263335622,N,4
25,3.9242838405971434,MORTGAGE,0.0,HOMEIMPROVEMENT,E,3.2321507326478423,2.886649313014751,0,-0.37920965989596506,Y,2
26,3.630552800196674,MORTGAGE,6.0,EDUCATION,B,4.023733812118584,-0.11729868406407469,1,-0.09801218506776727,N,2
24,3.9242838405971434,RENT,0.0,MEDICAL,B,-0.567448048811721,3.529510580814457e-05,0,-1.3165345759899578,N,4
24,-1.265943643279152,MORTGAGE,0.0,DEBTCONSOLIDATION,B,-0.8049229726529437,0.265493825282903,1,1.6829051555108188,N,4
23,-1.2650624501579506,OWN,0.0,DEBTCONSOLIDATION,C,-1.1373878660306553,0.8039985418218718,1,0.0894527981510312,Y,2
22,-0.5551145255100159,RENT,6.0,MEDICAL,D,2.4405676531770997,1.160839016636851,1,4.0262174457458,Y,2
26,-0.4082490053097812,RENT,2.0,EDUCATION,B,2.4405676531770997,-0.44494312003055564,1,3.276357512870607,N,4
25,-1.2650624501579506,OWN,1.0,MEDICAL,D,-0.9474079269576772,1.160839016636851,1,1.0267777142450243,N,3
22,-1.2650624501579506,OWN,1.0,EDUCATION,B,-0.7653438186794065,3.529510580814457e-05,1,1.8703701387296174,N,3
25,-0.5463025942980019,RENT,1.0,EDUCATION,E,2.4405676531770997,1.7317837763408184,1,3.932484954136401,Y,3
21,-0.38377141860974207,RENT,4.0,EDUCATION,B,2.4405676531770997,-0.007002537303081134,1,3.1826250212612073,N,2
25,3.9242838405971434,MORTGAGE,0.0,VENTURE,F,2.4405676531770997,2.484392777768775,0,-0.5666746431147637,N,2
26,3.9242838405971434,RENT,1.0,EDUCATION,A,-1.0423978964941663,-0.5487512581585496,0,-1.5039995592087563,N,4
23,3.9242838405971434,RENT,8.0,DEBTCONSOLIDATION,A,-0.32997312497049824,-0.7725875559970365,0,-1.3165345759899578,N,2
26,3.9242838405971434,MORTGAGE,2.0,VENTURE,B,2.4405676531770997,-0.30220693010456406,0,-0.5666746431147637,N,2
22,-0.3724138183809239,RENT,5.0,PERSONAL,B,2.4405676531770997,0.265493825282903,1,3.1826250212612073,N,3
23,-0.35929383190970293,RENT,1.0,DEBTCONSOLIDATION,A,2.4405676531770997,-1.0093998711015228,1,3.088892529651808,N,3
25,-0.35929383190970293,RENT,4.0,HOMEIMPROVEMENT,A,2.4405676531770997,-1.629004695552987,1,3.088892529651808,N,2
24,-0.5061593521099377,RENT,2.0,DEBTCONSOLIDATION,D,2.4405676531770997,1.4008953360578371,1,3.7450199709176024,N,2
23,-0.35929383190970293,RENT,1.0,VENTURE,B,2.4405676531770997,0.265493825282903,1,3.088892529651808,N,4
22,-0.3591959215629028,RENT,0.0,VENTURE,B,2.4405676531770997,-0.21137480924256954,1,3.088892529651808,N,2
22,-0.3591959215629028,RENT,3.0,VENTURE,C,2.4405676531770997,0.3952539979428956,1,3.088892529651808,N,3
22,-0.31033865850962467,RENT,2.0,EDUCATION,B,2.4405676531770997,0.03192551449491635,1,2.9014275464330095,N,4
23,-1.2600690224711426,OWN,3.0,DEBTCONSOLIDATION,A,-0.7336804955005768,-1.0093998711015228,1,1.9641026303390168,N,4
24,3.801895907096948,MORTGAGE,1.0,EDUCATION,B,2.4405676531770997,0.18439371737040772,0,-0.5666746431147637,N,2
23,3.7039855602967915,MORTGAGE,5.0,DEBTCONSOLIDATION,A,1.807301189600506,-0.6849994394515417,0,-0.6604071347241629,N,3
25,3.7039855602967915,MORTGAGE,2.0,EDUCATION,D,2.4405676531770997,1.6409516554788233,0,-0.47294215150536445,N,3
26,3.7039855602967915,MORTGAGE,10.0,EDUCATION,C,1.6489845737063575,1.0408108569263583,0,-0.7541396263335622,Y,2
23,3.679507973596752,MORTGAGE,7.0,MEDICAL,C,4.023733812118584,1.225719102966847,0,-0.09801218506776727,Y,3
26,3.679507973596752,MORTGAGE,11.0,EDUCATION,A,0.3824516465531698,-1.0158878797345228,0,-1.03533710116176,N,2
23,-0.31033865850962467,RENT,1.0,PERSONAL,C,2.4405676531770997,0.716410425276377,1,2.9014275464330095,N,2
26,-0.4572041787098594,RENT,2.0,DEBTCONSOLIDATION,D,2.4405676531770997,0.27522583823240226,1,3.4638224960894055,N,4
22,-0.2858610718095856,RENT,5.0,EDUCATION,C,2.4405676531770997,0.7845345159228728,1,2.80769505482361,Y,4
26,-0.43272659200982033,RENT,0.0,HOMEIMPROVEMENT,D,2.4405676531770997,1.3846753144753379,1,3.370090004480006,Y,2
23,-0.43272659200982033,RENT,1.0,VENTURE,E,2.4405676531770997,2.2443364583477883,1,3.370090004480006,N,2
23,-1.2600690224711426,MORTGAGE,2.0,EDUCATION,B,-1.2957044819248038,-0.5714592883740485,0,-0.5666746431147637,N,4
21,-1.2600690224711426,OWN,0.0,VENTURE,C,-0.8049229726529437,0.6385543216803815,1,1.5891726639014199,N,4
22,3.5571200400965566,MORTGAGE,6.0,VENTURE,B,1.0157181101297637,-0.1270306970135745,0,-0.8478721179429615,N,4
26,3.5571200400965566,OWN,10.0,PERSONAL,B,1.9656178054946545,0.265493825282903,0,-0.6604071347241629,N,4
26,-0.4082490053097812,RENT,5.0,VENTURE,F,2.4405676531770997,2.4065366741727785,1,3.276357512870607,N,2
22,-0.23700380875630747,RENT,6.0,EDUCATION,B,2.4405676531770997,3.529510580814457e-05,1,2.6202300716048117,N,4
24,-0.23690589840950732,RENT,4.0,HOMEIMPROVEMENT,D,2.4405676531770997,3.529510580814457e-05,1,2.6202300716048117,Y,4
23,-0.23690589840950732,RENT,4.0,EDUCATION,B,2.4405676531770997,0.11302562240741165,1,2.6202300716048117,N,3
23,-0.23690589840950732,RENT,4.0,EDUCATION,D,2.4405676531770997,1.5047034741858312,1,2.6202300716048117,Y,3
24,-0.23289157419070092,RENT,8.0,PERSONAL,C,2.4405676531770997,0.716410425276377,1,2.6202300716048117,Y,4
26,-0.2124283117094682,RENT,4.0,DEBTCONSOLIDATION,C,2.4405676531770997,0.6028702741988832,1,2.6202300716048117,N,2
24,3.3980157265463022,OWN,8.0,MEDICAL,C,1.6489845737063575,0.6580183475793799,0,-0.6604071347241629,N,3
23,3.067568306095774,MORTGAGE,5.0,EDUCATION,F,1.9656178054946545,2.1307963072702942,1,-0.47294215150536445,Y,3
23,-1.2424451600471145,OWN,2.0,PERSONAL,E,-0.2903939709969611,1.9556200741793046,1,3.651287479308204,N,4
24,-0.1145179649093117,RENT,0.0,PERSONAL,B,2.4405676531770997,-0.007002537303081134,1,2.339032596776614,N,3
24,-0.1145179649093117,RENT,2.0,PERSONAL,B,2.4405676531770997,0.03192551449491635,1,2.339032596776614,N,3
26,-0.26138348510954645,RENT,7.0,DEBTCONSOLIDATION,D,2.4405676531770997,1.2386951202328467,1,2.7139625632142113,Y,2
23,-1.2404869531111113,OWN,2.0,DEBTCONSOLIDATION,D,-0.8840812806000179,3.529510580814457e-05,1,1.1205102058544232,N,3
24,3.3123441730961654,RENT,8.0,MEDICAL,B,0.3824516465531698,0.5444781965018867,0,-1.03533710116176,N,2
24,3.3123441730961654,MORTGAGE,8.0,HOMEIMPROVEMENT,C,0.3824516465531698,0.8039985418218718,0,-1.03533710116176,N,2
21,3.3123441730961654,MORTGAGE,5.0,EDUCATION,C,1.0157181101297637,1.18030304253585,0,-0.8478721179429615,N,4
25,-0.26138348510954645,RENT,3.0,HOMEIMPROVEMENT,E,2.4405676531770997,1.8842519792163093,1,2.7139625632142113,N,4
23,-0.1145179649093117,RENT,3.0,PERSONAL,C,2.4405676531770997,0.5574542137678862,1,2.339032596776614,N,3
23,-0.1145179649093117,RENT,7.0,PERSONAL,B,2.4405676531770997,-0.24705885672406727,1,2.339032596776614,N,4
21,-0.1145179649093117,RENT,6.0,EDUCATION,B,2.4405676531770997,-0.007002537303081134,1,2.339032596776614,N,4
25,-0.06656637256393506,RENT,9.0,MEDICAL,C,2.4405676531770997,0.5574542137678862,1,2.1515676135578157,N,2
22,-0.20263727702945256,RENT,2.0,HOMEIMPROVEMENT,D,2.4405676531770997,1.2808671763473445,1,2.5264975799954126,Y,3
23,3.3123441730961654,MORTGAGE,7.0,EDUCATION,A,2.9155175008595453,3.529510580814457e-05,0,-0.2854771682865657,N,2
21,3.3123441730961654,MORTGAGE,2.0,DEBTCONSOLIDATION,C,2.4405676531770997,0.9661987576468625,0,-0.37920965989596506,N,2
24,3.3123441730961654,MORTGAGE,3.0,VENTURE,A,2.2822510372829514,-1.1424040480780153,0,-0.47294215150536445,N,4
26,3.3123441730961654,MORTGAGE,4.0,EDUCATION,C,0.8574014942356152,1.225719102966847,0,-0.9416046095523607,N,3
25,3.3123441730961654,MORTGAGE,2.0,DEBTCONSOLIDATION,B,0.9365598021826894,0.3173978943469001,0,-0.8478721179429615,N,2
24,3.3123441730961654,RENT,8.0,EDUCATION,A,0.0658184147648729,-0.8180036164280341,0,-1.1290695927711594,N,4
24,0.03234755529092304,RENT,3.0,EDUCATION,B,2.4405676531770997,-0.35735500348506083,1,1.9641026303390168,N,2
22,0.03234755529092304,RENT,6.0,EDUCATION,C,2.4405676531770997,0.66450635621238,1,1.9641026303390168,Y,3
22,3.3123441730961654,MORTGAGE,6.0,DEBTCONSOLIDATION,A,-0.09249820112927555,-1.5706126178559905,0,-1.2228020843805585,N,4
25,3.3123441730961654,RENT,5.0,EDUCATION,D,1.3323513419180606,1.7220517633913186,0,-0.7541396263335622,N,3
25,3.3123441730961654,MORTGAGE,2.0,VENTURE,B,0.3824516465531698,-0.20488680060956946,0,-1.03533710116176,N,2
25,3.3123441730961654,MORTGAGE,9.0,PERSONAL,C,2.13185025218351,1.0829829130408555,0,-0.47294215150536445,N,3
24,3.3123441730961654,MORTGAGE,8.0,DEBTCONSOLIDATION,B,1.6489845737063575,3.529510580814457e-05,0,-0.6604071347241629,N,3
24,-0.1145179649093117,RENT,2.0,DEBTCONSOLIDATION,E,2.4405676531770997,3.529510580814457e-05,1,2.339032596776614,Y,2
21,-1.2306959184310957,OWN,0.0,HOMEIMPROVEMENT,B,-1.0423978964941663,3.529510580814457e-05,1,0.37065027297922903,N,4
26,0.05672723164416201,RENT,10.0,PERSONAL,D,2.4405676531770997,1.3619672842598396,1,1.8703701387296174,Y,2
23,0.05682514199096217,RENT,3.0,EDUCATION,A,2.4405676531770997,-1.0093998711015228,1,1.8703701387296174,N,4
24,0.05682514199096217,RENT,2.0,VENTURE,B,2.4405676531770997,-0.007002537303081134,1,1.8703701387296174,N,3
24,0.08130272869100129,RENT,5.0,PERSONAL,D,2.4405676531770997,0.9986388008118604,1,1.8703701387296174,Y,3
25,0.10578031539104041,RENT,9.0,PERSONAL,D,2.4405676531770997,2.101600268421796,1,1.776637647120218,N,2
25,3.3123441730961654,MORTGAGE,0.0,EDUCATION,B,0.3824516465531698,0.15195367420540973,0,-1.03533710116176,N,3
26,3.018613132695696,MORTGAGE,10.0,VENTURE,E,1.6489845737063575,2.1827003763342914,1,-0.5666746431147637,N,2
26,3.3123441730961654,MORTGAGE,4.0,PERSONAL,C,-1.0423978964941663,0.9434907274313636,0,-1.5039995592087563,N,3
25,0.1301599917442794,RENT,9.0,EDUCATION,D,2.4405676531770997,1.3619672842598396,1,1.776637647120218,N,3
22,-1.2306959184310957,OWN,2.0,MEDICAL,B,-0.8840812806000179,-0.007002537303081134,1,1.0267777142450243,N,3
24,0.13025790209107954,RENT,3.0,EDUCATION,B,2.4405676531770997,0.27522583823240226,1,1.776637647120218,N,4
24,-1.2306959184310957,OWN,5.0,PERSONAL,A,-0.567448048811721,-1.1424040480780153,1,2.339032596776614,N,3
24,-0.20998055303946428,RENT,7.0,MEDICAL,D,2.4405676531770997,1.7771998367718147,1,1.9641026303390168,N,4
25,0.03234755529092304,RENT,9.0,VENTURE,D,2.4405676531770997,1.4008953360578371,1,1.9641026303390168,Y,2
26,0.03234755529092304,RENT,3.0,HOMEIMPROVEMENT,B,2.4405676531770997,0.18439371737040772,1,1.9641026303390168,N,4
25,-1.2306959184310957,OWN,7.0,EDUCATION,A,-0.6663959337455637,-1.6938847818829834,1,1.8703701387296174,N,2
25,0.19419335855158174,RENT,9.0,MEDICAL,C,2.4405676531770997,0.6807263777948788,1,1.5891726639014199,N,2
23,0.22816824889123602,RENT,3.0,MEDICAL,B,2.4405676531770997,-0.21137480924256954,1,1.5891726639014199,N,3
25,0.2526458355912752,RENT,9.0,DEBTCONSOLIDATION,B,2.4405676531770997,-0.21137480924256954,1,1.4954401722920205,N,2
24,3.1165234794958523,RENT,0.0,MEDICAL,C,1.9656178054946545,3.529510580814457e-05,0,-0.5666746431147637,Y,2
21,3.1165234794958523,MORTGAGE,123.0,VENTURE,A,1.6489845737063575,-1.4505844581454974,0,-0.6604071347241629,N,4
25,3.0920458927958134,MORTGAGE,1.0,MEDICAL,B,0.0658184147648729,0.4925741274378896,0,-1.1290695927711594,N,4
26,3.074911582105786,MORTGAGE,5.0,PERSONAL,A,0.8574014942356152,3.529510580814457e-05,0,-0.8478721179429615,N,3
22,3.067568306095774,MORTGAGE,3.0,VENTURE,C,0.0658184147648729,3.529510580814457e-05,0,-1.1290695927711594,N,3
24,0.2526458355912752,RENT,4.0,EDUCATION,B,2.4405676531770997,-0.24705885672406727,1,1.4954401722920205,N,4
